16,0,0,3.25e-07,1.0928e-05
32,0,0,4.93e-07,1.035e-05
64,0,0,8.61e-07,1.071e-05
128,0,0,1.537e-06,1.1068e-05
256,0,0,2.95e-06,1.285e-05
512,0,0,5.939e-06,1.5403e-05
1024,0,0,1.1412e-05,2.1264e-05
2048,0,0,2.2538e-05,3.2141e-05
4096,0,0,4.5073e-05,5.4876e-05
8192,0,0,9.6037e-05,0.000105639
16384,0,0,0.00018756,0.000197805
32768,0,0,0.000358342,0.000367832
65536,0,0,0.000722436,0.000732607
131072,0,0,0.001441196,0.001450894
262144,0,0,0.002873029,0.002882734
524288,0,0,0.005954815,0.005964398
1048576,0,0,0.011594232,0.011605555
2097152,0,0,0.023469354,0.023479331
4194304,0,0,0.046194869,0.046206899
8388608,0,0,0.092764893,0.092776023
16777216,0,0,0.184445691,0.184457076
33554432,0,0,0.369967246,0.369978361
67108864,0,0,0.741772673,0.74178443
134217728,0,0,1.478311929,1.478323402
268435456,0,0,2.959383267,2.959394775
16,0,1,3.2e-07,1.1424e-05
32,0,1,4.98e-07,2.1395e-05
64,0,1,8.4e-07,1.0413e-05
128,0,1,1.608e-06,1.1645e-05
256,0,1,2.962e-06,1.2441e-05
512,0,1,5.987e-06,1.6035e-05
1024,0,1,1.1392e-05,2.091e-05
2048,0,1,2.3732e-05,3.3656e-05
4096,0,1,4.5227e-05,5.4799e-05
8192,0,1,0.000101163,0.000111058
16384,0,1,0.000179358,0.000188906
32768,0,1,0.000369555,0.000379751
65536,0,1,0.000717295,0.000726869
131072,0,1,0.001490141,0.001500642
262144,0,1,0.002923028,0.002932619
524288,0,1,0.006100303,0.006110496
1048576,0,1,0.011679152,0.011689044
2097152,0,1,0.02334365,0.023355787
4194304,0,1,0.046263875,0.046274585
8388608,0,1,0.092837096,0.092848659
16777216,0,1,0.184605757,0.184617275
33554432,0,1,0.370315067,0.370326822
67108864,0,1,0.737778156,0.737789629
134217728,0,1,1.442056413,1.442067916
268435456,0,1,2.701320618,2.701336107
16,0,2,3.31e-07,1.0259e-05
32,0,2,4.82e-07,1.0056e-05
64,0,2,8.52e-07,1.0477e-05
128,0,2,1.543e-06,1.1144e-05
256,0,2,2.926e-06,1.2705e-05
512,0,2,5.762e-06,1.5402e-05
1024,0,2,1.1366e-05,2.1115e-05
2048,0,2,2.2534e-05,3.2159e-05
4096,0,2,4.9166e-05,5.8738e-05
8192,0,2,9.7833e-05,0.000107498
16384,0,2,0.000176587,0.000186418
32768,0,2,0.000363277,0.00037296
65536,0,2,0.000750592,0.000760219
131072,0,2,0.001399449,0.001408995
262144,0,2,0.002752844,0.00276246
524288,0,2,0.005396535,0.005406108
1048576,0,2,0.01176747,0.011777235
2097152,0,2,0.021408622,0.021418279
4194304,0,2,0.0438808,0.04389044
8388608,0,2,0.085654226,0.085674634
16777216,0,2,0.16900431,0.16901392
33554432,0,2,0.336390546,0.336400252
67108864,0,2,0.676641033,0.676650904
134217728,0,2,1.353512664,1.353522373
268435456,0,2,2.705822496,2.705832432
16,0,3,2.71e-07,9.068e-06
32,0,3,4.38e-07,9.04e-06
64,0,3,7.83e-07,9.389e-06
128,0,3,1.395e-06,1.0086e-05
256,0,3,2.633e-06,1.1238e-05
512,0,3,5.265e-06,1.3889e-05
1024,0,3,1.1906e-05,2.1769e-05
2048,0,3,2.6183e-05,3.4664e-05
4096,0,3,4.0728e-05,4.9427e-05
8192,0,3,8.1244e-05,9.0015e-05
16384,0,3,0.000161955,0.000170581
32768,0,3,0.000324726,0.000333321
65536,0,3,0.000656261,0.00066512
131072,0,3,0.001303645,0.001312417
262144,0,3,0.002690842,0.002699419
524288,0,3,0.005331185,0.005339709
1048576,0,3,0.01077005,0.010778819
2097152,0,3,0.021344548,0.021353216
4194304,0,3,0.042654052,0.042663525
8388608,0,3,0.084718253,0.084726837
16777216,0,3,0.169190084,0.169199713
33554432,0,3,0.339723115,0.339732596
67108864,0,3,0.675811185,0.675820715
134217728,0,3,1.362041097,1.362049814
268435456,0,3,2.718738773,2.71874909
16,0,4,3.38e-07,1.0561e-05
32,0,4,5.45e-07,1.0474e-05
64,0,4,8.37e-07,1.0324e-05
128,0,4,1.586e-06,1.3001e-05
256,0,4,3.169e-06,1.3512e-05
512,0,4,5.814e-06,1.5323e-05
1024,0,4,1.1378e-05,2.1005e-05
2048,0,4,2.3552e-05,4.3837e-05
4096,0,4,4.5175e-05,5.4649e-05
8192,0,4,8.9734e-05,9.9266e-05
16384,0,4,0.000219139,0.00022951
32768,0,4,0.000364406,0.000373823
65536,0,4,0.00067474,0.000683829
131072,0,4,0.001306025,0.001314548
262144,0,4,0.002688341,0.002696985
524288,0,4,0.005489843,0.005498545
1048576,0,4,0.010668384,0.010676885
2097152,0,4,0.021341442,0.021350129
4194304,0,4,0.042322752,0.042331315
8388608,0,4,0.083946315,0.083955169
16777216,0,4,0.171458132,0.171466857
33554432,0,4,0.364804494,0.364813574
67108864,0,4,0.740722385,0.740733723
134217728,0,4,1.477697727,1.477709289
268435456,0,4,2.967989523,2.968000907
