4,0,0,1.12e-06,7.2462e-05
8,0,0,6.303e-06,7.8905e-05
16,0,0,3.7193e-05,0.000101886
32,0,0,0.000280608,0.000397583
64,0,0,0.002161613,0.002299461
128,0,0,0.019177943,0.019510031
256,0,0,0.124116111,0.125227259
512,0,0,1.167199001,1.170131116
1024,0,0,15.801605154,15.819575747
4,0,1,1.224e-06,0.000101647
8,0,1,6.318e-06,7.8354e-05
16,0,1,4.3723e-05,0.000120552
32,0,1,0.000308251,0.000395902
64,0,1,0.002325206,0.002475204
128,0,1,0.019397398,0.019761773
256,0,1,0.115403566,0.116414823
512,0,1,1.169922281,1.173125932
1024,0,1,16.035631602,16.048945152
4,0,2,1.363e-06,8.8013e-05
8,0,2,7.06e-06,8.902e-05
16,0,2,5.8569e-05,0.000144956
32,0,2,0.000349685,0.000447476
64,0,2,0.002556899,0.002745464
128,0,2,0.017717794,0.018056268
256,0,2,0.1181831,0.119273399
512,0,2,1.16265263,1.165893166
1024,0,2,15.527781217,15.540124318
4,0,3,5.47e-07,3.3937e-05
8,0,3,3.004e-06,3.6867e-05
16,0,3,2.0894e-05,5.632e-05
32,0,3,0.000154601,0.000197728
64,0,3,0.001204183,0.001277693
128,0,3,0.01131929,0.011510664
256,0,3,0.101984102,0.102671365
512,0,3,1.166588355,1.169515659
1024,0,3,15.96743866,15.979602916
4,0,4,4.81e-07,4.9279e-05
8,0,4,2.893e-06,3.7044e-05
16,0,4,2.0617e-05,5.6461e-05
32,0,4,0.000160728,0.000204276
64,0,4,0.001207494,0.001280861
128,0,4,0.011041978,0.011223262
256,0,4,0.100813005,0.10148454
512,0,4,1.171294591,1.174210839
1024,0,4,15.441148931,15.453968558
