4,0,0,1.075e-06,6.8534e-05
8,0,0,5.595e-06,7.3783e-05
16,0,0,5.076e-05,0.00014388
32,0,0,0.00039028,0.000502634
64,0,0,0.002788773,0.002978347
128,0,0,0.020181946,0.020625753
256,0,0,0.108748296,0.110089221
512,0,0,0.571262843,0.574517754
1024,0,0,4.539994402,4.552852871
4,0,1,8.17e-07,5.2159e-05
8,0,1,4.257e-06,5.6137e-05
16,0,1,3.0189e-05,8.5029e-05
32,0,1,0.000217169,0.000281491
64,0,1,0.001664214,0.001769566
128,0,1,0.012593216,0.012842207
256,0,1,0.07473114,0.075618233
512,0,1,0.588998553,0.592065152
1024,0,1,4.541933157,4.555164534
4,0,2,5.28e-07,3.4122e-05
8,0,2,2.8e-06,3.6779e-05
16,0,2,1.9663e-05,5.6188e-05
32,0,2,0.000148199,0.000191467
64,0,2,0.001145949,0.001225311
128,0,2,0.009244158,0.009423661
256,0,2,0.072453648,0.073200374
512,0,2,0.571100846,0.574210488
1024,0,2,4.612555213,4.625193009
4,0,3,5.38e-07,3.716e-05
8,0,3,2.759e-06,3.9276e-05
16,0,3,1.9654e-05,5.8329e-05
32,0,3,0.000147773,0.000195368
64,0,3,0.001187511,0.001272321
128,0,3,0.009339395,0.009667599
256,0,3,0.073419088,0.074339484
512,0,3,0.571338711,0.574719894
1024,0,3,4.580027064,4.5924539
4,0,4,4.98e-07,4.9119e-05
8,0,4,2.755e-06,3.6926e-05
16,0,4,2.0887e-05,5.8875e-05
32,0,4,0.000147401,0.000191266
64,0,4,0.001146552,0.001221016
128,0,4,0.009152928,0.009341556
256,0,4,0.07265121,0.073394652
512,0,4,0.571124771,0.574241373
1024,0,4,4.571949178,4.584624975
