4,0,0,6.72e-07,3.7941e-05
8,0,0,2.573e-06,3.8905e-05
16,0,0,4.6815e-05,0.000140397
32,0,0,0.00014691,0.000204774
64,0,0,0.002826588,0.003021507
128,0,0,0.011056689,0.011323898
256,0,0,0.158362853,0.159936629
512,0,0,0.878413551,0.881611537
1024,0,0,6.932940228,6.950732313
4,0,1,1.004e-06,6.3403e-05
8,0,1,2.583e-06,3.6339e-05
16,0,1,3.204e-05,9.8203e-05
32,0,1,0.000256612,0.000335253
64,0,1,0.002493442,0.002668873
128,0,1,0.019145335,0.019490796
256,0,1,0.142907898,0.144189798
512,0,1,0.894545042,0.899775411
1024,0,1,6.94712198,6.965920724
4,0,2,5.64e-07,3.7608e-05
8,0,2,6.773e-06,0.000110206
16,0,2,1.7965e-05,5.3956e-05
32,0,2,0.000369248,0.00047404
64,0,2,0.001168965,0.001258015
128,0,2,0.022491782,0.022993228
256,0,2,0.111568871,0.112595686
512,0,2,0.91003862,0.916769204
1024,0,2,6.946455922,6.964380155
4,0,3,5.27e-07,3.9836e-05
8,0,3,5.08e-06,7.4929e-05
16,0,3,1.779e-05,5.4051e-05
32,0,3,0.000322385,0.000417551
64,0,3,0.001164915,0.001256816
128,0,3,0.020257592,0.020719935
256,0,3,0.103127988,0.103933315
512,0,3,0.894321448,0.899302559
1024,0,3,6.967975943,6.992399701
4,0,4,1.363e-06,9.3102e-05
8,0,4,6.073e-06,8.8961e-05
16,0,4,4.3568e-05,0.000129764
32,0,4,0.000147045,0.000192055
64,0,4,0.002639543,0.002826655
128,0,4,0.010509479,0.010759184
256,0,4,0.146453143,0.148027078
512,0,4,0.876513125,0.880175311
1024,0,4,6.945249396,6.967313455
