16,0,0,4.125e-06,7.9802e-05
32,0,0,1.1134e-05,0.000108522
64,0,0,1.8754e-05,0.000104773
128,0,0,5.2454e-05,0.000142252
256,0,0,8.6574e-05,0.000169715
512,0,0,0.000216507,0.000317913
1024,0,0,0.000398845,0.000500976
2048,0,0,0.000942905,0.001086785
4096,0,0,0.001638515,0.001809341
8192,0,0,0.003919605,0.004233282
16384,0,0,0.006844466,0.007255072
32768,0,0,0.015228056,0.016086914
65536,0,0,0.026932512,0.028397189
131072,0,0,0.06021905,0.06366094
262144,0,0,0.097050352,0.102142024
524288,0,0,0.192817542,0.201807041
16,0,1,3.197e-06,5.8543e-05
32,0,1,5.764e-06,5.7428e-05
64,0,1,1.4295e-05,6.8981e-05
128,0,1,2.9696e-05,8.2631e-05
256,0,1,6.0172e-05,0.000114077
512,0,1,0.000138,0.000198703
1024,0,1,0.000294707,0.000372178
2048,0,1,0.000587036,0.00067582
4096,0,1,0.00135046,0.001480949
8192,0,1,0.002467131,0.002667575
16384,0,1,0.006361318,0.00673388
32768,0,1,0.011762891,0.012385086
65536,0,1,0.026682095,0.028130243
131072,0,1,0.046897342,0.049274471
262144,0,1,0.09757814,0.102859289
524288,0,1,0.195808195,0.204123569
16,0,2,3.304e-06,5.8565e-05
32,0,2,6.147e-06,5.9272e-05
64,0,2,1.4308e-05,6.8734e-05
128,0,2,2.9288e-05,8.0068e-05
256,0,2,5.7538e-05,0.000111736
512,0,2,0.000127025,0.000172209
1024,0,2,0.000251143,0.000317704
2048,0,2,0.000531433,0.000614093
4096,0,2,0.001100674,0.001214759
8192,0,2,0.002276494,0.002453939
16384,0,2,0.004862576,0.005199163
32768,0,2,0.010678905,0.011307343
65536,0,2,0.023640152,0.024886241
131072,0,2,0.045089062,0.047206113
262144,0,2,0.093683045,0.098106002
524288,0,2,0.194206927,0.202473589
16,0,3,3.06e-06,5.6392e-05
32,0,3,5.91e-06,5.9054e-05
64,0,3,1.3099e-05,6.6054e-05
128,0,3,2.9776e-05,8.2495e-05
256,0,3,5.845e-05,0.000114077
512,0,3,0.000136688,0.000195844
1024,0,3,0.000264203,0.000331509
2048,0,3,0.000572166,0.000665111
4096,0,3,0.001242013,0.001362685
8192,0,3,0.002551813,0.002755445
16384,0,3,0.005522683,0.005853325
32768,0,3,0.010678017,0.011254595
65536,0,3,0.023630218,0.024877489
131072,0,3,0.045458924,0.047594232
262144,0,3,0.095658663,0.100060012
524288,0,3,0.192671428,0.20117531
16,0,4,2.907e-06,5.5686e-05
32,0,4,5.93e-06,5.8817e-05
64,0,4,1.4647e-05,7.1003e-05
128,0,4,3.2879e-05,8.4492e-05
256,0,4,7.4855e-05,0.000135424
512,0,4,0.000136823,0.000201304
1024,0,4,0.000317111,0.000398245
2048,0,4,0.000613563,0.00071996
4096,0,4,0.001505358,0.001669842
8192,0,4,0.002799707,0.00302127
16384,0,4,0.006605125,0.007006397
32768,0,4,0.011615633,0.01225634
65536,0,4,0.025854293,0.027292797
131072,0,4,0.046465134,0.048796319
262144,0,4,0.096380534,0.101445971
524288,0,4,0.193660975,0.202070253
