PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16777216,2,0.0637163378,0.063731359
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,33554432,2,0.1256335272,0.1256488238
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,67108864,2,0.23006574879999997,0.23008067319999997
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,4,6.61598e-05,7.40786e-05
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,4,5.74856e-05,6.51734e-05
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,4,5.7516e-05,6.520779999999999e-05
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,4,5.8139e-05,6.59496e-05
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,4,0.0003118786,0.0003206776
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,4,0.0005544528,0.0005639674
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,4,0.000327942,0.000337625
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,2048,4,6.43256e-05,7.297859999999999e-05
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4096,4,7.1374e-05,8.01918e-05
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8192,4,9.07056e-05,0.0001003702
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16384,4,0.000107262,0.0001189824
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32768,4,0.0001518752,0.0001643546
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,65536,4,0.0005130812,0.0005271900000000001
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,131072,4,0.0006698988000000001,0.000682436
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,262144,4,0.0010161825999999998,0.0010311738
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,524288,4,0.002188849,0.0022027502
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1048576,4,0.0036711496000000005,0.0036853836
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,2097152,4,0.0075831553999999995,0.007597184
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4194304,4,0.017047926799999998,0.0170619168
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8388608,4,0.0328734718,0.0328879828
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16777216,4,0.06348665120000001,0.06350068440000001
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,33554432,4,0.1258667216,0.1258810028
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,67108864,4,0.22598255719999996,0.2259968078
