4,0,0,7.31e-07,3.6956e-05
8,0,0,3.352e-06,4.0883e-05
16,0,0,2.4437e-05,7.2941e-05
32,0,0,0.000202443,0.000294095
64,0,0,0.001580603,0.001839299
128,0,0,0.012822404,0.013718838
256,0,0,0.118292337,0.121345452
512,0,0,1.030456451,1.040029883
1024,0,0,23.471202349,23.509150761
2048,0,0,245.698232236,245.848064589
4,0,1,5.25e-07,2.74e-05
8,0,1,2.367e-06,3.0421e-05
16,0,1,1.7969e-05,5.3556e-05
32,0,1,0.000159632,0.000226949
64,0,1,0.001182739,0.001389916
128,0,1,0.009689477,0.010374753
256,0,1,0.113799202,0.116384873
512,0,1,1.015032169,1.024596451
1024,0,1,23.656788737,23.694837919
2048,0,1,250.169939937,250.320570876
4,0,2,4.83e-07,2.7579e-05
8,0,2,2.528e-06,2.9884e-05
16,0,2,1.7955e-05,5.3924e-05
32,0,2,0.000149363,0.000216841
64,0,2,0.001193932,0.001384437
128,0,2,0.009275156,0.009960113
256,0,2,0.114754394,0.117204387
512,0,2,1.014893205,1.024434641
1024,0,2,22.31867091,22.357367877
2048,0,2,241.228355588,241.378201175
4,0,3,4.98e-07,2.7525e-05
8,0,3,2.433e-06,2.9691e-05
16,0,3,1.7896e-05,5.3096e-05
32,0,3,0.000146375,0.000213728
64,0,3,0.001125662,0.001324719
128,0,3,0.009472695,0.010157604
256,0,3,0.11370311,0.116190022
512,0,3,1.045889851,1.055474438
1024,0,3,23.766951043,23.805126865
2048,0,3,250.040904618,250.191366486
4,0,4,5.03e-07,2.6924e-05
8,0,4,2.432e-06,2.9748e-05
16,0,4,1.7949e-05,5.3185e-05
32,0,4,0.000150014,0.000217228
64,0,4,0.001133596,0.001322711
128,0,4,0.009338526,0.010022141
256,0,4,0.112089269,0.11479535
512,0,4,1.027726458,1.037279493
1024,0,4,22.703895887,22.741870845
2048,0,4,273.941173443,274.091212106
