4,0,0,4.94e-07,3.8483e-05
8,0,0,2.454e-06,4.0135e-05
16,0,0,1.7523e-05,5.9876e-05
32,0,0,0.000176355,0.000266545
64,0,0,0.00117587,0.001300275
128,0,0,0.009025044,0.009423347
256,0,0,0.071691798,0.07318732
512,0,0,0.564800287,0.570931308
1024,0,0,4.513782692,4.542930926
2048,0,0,36.334419271,36.422623537
4,0,1,8.74e-07,8.1191e-05
8,0,1,2.452e-06,4.0732e-05
16,0,1,3.3548e-05,0.000112314
32,0,1,0.000141449,0.00020114
64,0,1,0.002055245,0.002299742
128,0,1,0.008987503,0.009403179
256,0,1,0.071257079,0.072765973
512,0,1,0.709143954,0.720118951
1024,0,1,4.495448421,4.51813179
2048,0,1,36.258015818,36.346301276
4,0,2,7.04e-07,5.3955e-05
8,0,2,2.474e-06,4.0151e-05
16,0,2,1.7829e-05,6.1386e-05
32,0,2,0.000212917,0.000298065
64,0,2,0.001195638,0.001329503
128,0,2,0.013576758,0.014190474
256,0,2,0.071103043,0.072660164
512,0,2,0.637905496,0.646197596
1024,0,2,4.494635376,4.517166031
2048,0,2,36.59516678,36.732323242
4,0,3,6.24e-07,4.5445e-05
8,0,3,2.929e-06,4.7286e-05
16,0,3,1.963e-05,7.6497e-05
32,0,3,0.000143716,0.000202745
64,0,3,0.001159317,0.001285243
128,0,3,0.009265121,0.009651482
256,0,3,0.071638839,0.073210195
512,0,3,0.567357795,0.573480269
1024,0,3,4.495609392,4.518395584
2048,0,3,36.500003926,36.588546559
4,0,4,8.4e-07,6.7224e-05
8,0,4,2.432e-06,4.4359e-05
16,0,4,2.9925e-05,0.00010045
32,0,4,0.000141315,0.000200374
64,0,4,0.001963864,0.002179301
128,0,4,0.009272368,0.009690401
256,0,4,0.099385776,0.101834381
512,0,4,0.565346239,0.571871474
1024,0,4,4.511932533,4.541201352
2048,0,4,36.389278337,36.534988828
