4,0,0,1.21e-06,9.1e-05
8,0,0,5.821e-06,9.6674e-05
16,0,0,4.0429e-05,0.00013526
32,0,0,0.000326971,0.000478513
64,0,0,0.002465237,0.002731326
128,0,0,0.018368903,0.019249874
256,0,0,0.10650368,0.109457589
512,0,0,0.556279769,0.567229653
1024,0,0,4.220775387,4.243623649
2048,0,0,34.241188699,34.376742603
4,0,1,1.077e-06,8.4548e-05
8,0,1,2.236e-06,3.9033e-05
16,0,1,4.0542e-05,0.000136354
32,0,1,0.000135238,0.000194296
64,0,1,0.002472376,0.002751505
128,0,1,0.008554411,0.008929988
256,0,1,0.106748407,0.109849834
512,0,1,0.531215081,0.537223006
1024,0,1,4.217887586,4.240709904
2048,0,1,34.122493108,34.206874221
4,0,2,4.92e-07,4.5672e-05
8,0,2,5.769e-06,9.142e-05
16,0,2,1.6741e-05,5.6815e-05
32,0,2,0.000317499,0.000446805
64,0,2,0.001093482,0.001222636
128,0,2,0.017687441,0.018520309
256,0,2,0.067019695,0.068513602
512,0,2,0.575901529,0.589120277
1024,0,2,4.248388781,4.284849395
2048,0,2,34.139589759,34.223805686
4,0,3,4.38e-07,3.9949e-05
8,0,3,6.018e-06,9.7625e-05
16,0,3,5.356e-05,0.00015469
32,0,3,0.000141458,0.000200833
64,0,3,0.002595974,0.002895047
128,0,3,0.008602491,0.00901141
256,0,3,0.111484264,0.114724444
512,0,3,0.530116934,0.536103429
1024,0,3,4.242824054,4.281104383
2048,0,3,34.235253043,34.375682312
4,0,4,4.49e-07,3.5185e-05
8,0,4,2.332e-06,3.6938e-05
16,0,4,1.681e-05,5.5455e-05
32,0,4,0.000133757,0.000188227
64,0,4,0.001083272,0.001199259
128,0,4,0.008531472,0.008897489
256,0,4,0.066845669,0.068257509
512,0,4,0.53113872,0.536943348
1024,0,4,4.225401633,4.246430195
2048,0,4,33.983715785,34.066541517
