4,0,0,5.27e-07,3.8185e-05
8,0,0,2.525e-06,4.0361e-05
16,0,0,1.8023e-05,5.9788e-05
32,0,0,0.000150002,0.000208758
64,0,0,0.001198251,0.001322001
128,0,0,0.010257355,0.010643942
256,0,0,0.129493756,0.131012429
512,0,0,1.080782784,1.086859565
1024,0,0,8.55227324,8.575071452
2048,0,0,198.415266777,198.503969405
4,0,1,5.08e-07,4.0424e-05
8,0,1,2.442e-06,5.6836e-05
16,0,1,1.7913e-05,6.0663e-05
32,0,1,0.000153952,0.000231827
64,0,1,0.001194998,0.001329411
128,0,1,0.010423435,0.010848065
256,0,1,0.130196715,0.131840734
512,0,1,1.071460642,1.077771134
1024,0,1,8.14981156,8.172892172
2048,0,1,198.048933479,198.13769709
4,0,2,5.03e-07,5.2906e-05
8,0,2,2.515e-06,5.6254e-05
16,0,2,1.7809e-05,5.9815e-05
32,0,2,0.000150979,0.000214014
64,0,2,0.001197341,0.001323011
128,0,2,0.01074202,0.011170002
256,0,2,0.133259882,0.134851687
512,0,2,1.083970125,1.090385438
1024,0,2,8.059001584,8.08202644
2048,0,2,196.939841978,197.036571846
4,0,3,4.92e-07,3.7645e-05
8,0,3,2.404e-06,3.9755e-05
16,0,3,1.7942e-05,5.8913e-05
32,0,3,0.000146947,0.000211672
64,0,3,0.001196336,0.001321167
128,0,3,0.012056346,0.012444348
256,0,3,0.129352173,0.130865916
512,0,3,1.085508065,1.091597542
1024,0,3,8.215141059,8.238250101
2048,0,3,199.409570943,199.49820464
4,0,4,5.03e-07,5.1793e-05
8,0,4,2.376e-06,4.0032e-05
16,0,4,1.7598e-05,5.9212e-05
32,0,4,0.000149823,0.000208649
64,0,4,0.001227353,0.001351396
128,0,4,0.010474118,0.010867735
256,0,4,0.129938889,0.131497181
512,0,4,1.078542363,1.084736491
1024,0,4,8.246563077,8.269274538
2048,0,4,205.308434595,205.396747012
