4,0,0,6.18e-07,3.7395e-05
8,0,0,3.206e-06,4.0689e-05
16,0,0,2.3271e-05,7.1806e-05
32,0,0,0.00020884,0.000300446
64,0,0,0.001538738,0.001797025
128,0,0,0.011123277,0.012025799
256,0,0,0.06666394,0.069798897
512,0,0,0.477860693,0.487279686
1024,0,0,3.8557235050000003,3.893819282
2048,0,0,31.618636206,31.768011143
4,0,1,5.07e-07,2.7602e-05
8,0,1,2.34e-06,2.9832e-05
16,0,1,1.7184e-05,5.2911e-05
32,0,1,0.000146804,0.000213786
64,0,1,0.001065336,0.001254616
128,0,1,0.007821056,0.008508946
256,0,1,0.060853184,0.063492772
512,0,1,0.480198445,0.489642547
1024,0,1,3.861139006,3.8990584029999997
2048,0,1,31.064545623,31.215005091
4,0,2,5.61e-07,2.7031e-05
8,0,2,2.354e-06,2.9549e-05
16,0,2,1.74e-05,5.2462e-05
32,0,2,0.000143578,0.000210712
64,0,2,0.001110284,0.001298922
128,0,2,0.007873156,0.008557453
256,0,2,0.061529364,0.063975538
512,0,2,0.48146011,0.491045584
1024,0,2,3.853181614,3.891337935
2048,0,2,30.800699772,30.951279328
4,0,3,6.77e-07,2.6954e-05
8,0,3,2.404e-06,2.9579e-05
16,0,3,1.6983e-05,5.1979e-05
32,0,3,0.000143058,0.000210235
64,0,3,0.001064023,0.001253257
128,0,3,0.008028454,0.0087127
256,0,3,0.060754378,0.063283373
512,0,3,0.478211878,0.487680318
1024,0,3,3.842482044,3.88046691
2048,0,3,31.142168743,31.292139891
4,0,4,4.89e-07,2.7512e-05
8,0,4,2.313e-06,3.0389e-05
16,0,4,1.7158e-05,5.3131e-05
32,0,4,0.000143324,0.00021124
64,0,4,0.001027446,0.001216382
128,0,4,0.007817256,0.008430906
256,0,4,0.060826283,0.063441242
512,0,4,0.480927332,0.490539232
1024,0,4,3.841508659,3.879800918
2048,0,4,31.08286531,31.234084555
