16,0,0,1.02e-06,8.2142e-05
32,0,0,1.938e-06,8.6369e-05
64,0,0,3.877e-06,8.6931e-05
128,0,0,1.013e-05,9.3264e-05
256,0,0,2.9718e-05,0.000107342
512,0,0,0.00011489,0.000198496
1024,0,0,0.000396232,0.000485812
2048,0,0,0.001635548,0.001729775
4096,0,0,0.006000654,0.006086459
8192,0,0,0.022749746,0.022851285
16384,0,0,0.073105494,0.073244801
32768,0,0,0.24347467,0.243611723
65536,0,0,0.899264874,0.899407318
131072,0,0,2.864703633,2.864966475
16,0,1,4.97e-07,4.8043e-05
32,0,1,8.54e-07,3.7071e-05
64,0,1,1.742e-06,3.758e-05
128,0,1,4.46e-06,4.0337e-05
256,0,1,1.5407e-05,6.6046e-05
512,0,1,4.9971e-05,8.6385e-05
1024,0,1,0.00018629,0.000248654
2048,0,1,0.000792002,0.000830727
4096,0,1,0.002946209,0.002986908
8192,0,1,0.030520113,0.030626314
16384,0,1,0.044086415,0.044148039
32768,0,1,0.176227474,0.176316404
65536,0,1,0.705621859,0.705736596
131072,0,1,2.991779614,2.992176889
16,0,2,7.06e-07,4.9861e-05
32,0,2,1.147e-06,5.0309e-05
64,0,2,1.689e-06,3.7197e-05
128,0,2,4.517e-06,4.021e-05
256,0,2,1.481e-05,5.0163e-05
512,0,2,4.9912e-05,8.5454e-05
1024,0,2,0.00018521,0.000221809
2048,0,2,0.000717715,0.000755443
4096,0,2,0.002799078,0.002838734
8192,0,2,0.022700235,0.022812215
16384,0,2,0.044346594,0.044400251
32768,0,2,0.246501844,0.246630038
65536,0,2,0.707754801,0.707886649
131072,0,2,2.90831138,2.908552617
16,0,3,5.01e-07,3.6707e-05
32,0,3,7.76e-07,3.6894e-05
64,0,3,1.694e-06,3.8255e-05
128,0,3,4.515e-06,4.0309e-05
256,0,3,1.749e-05,5.3886e-05
512,0,3,5.0011e-05,8.634e-05
1024,0,3,0.000186703,0.00022459
2048,0,3,0.000714059,0.000752295
4096,0,3,0.002901174,0.002942696
8192,0,3,0.011246561,0.011290135
16384,0,3,0.044203217,0.044260665
32768,0,3,0.176281333,0.176363262
65536,0,3,0.703985615,0.704112766
131072,0,3,2.823136518,2.823408382
16,0,4,5.36e-07,3.6712e-05
32,0,4,8.41e-07,3.6544e-05
64,0,4,1.7e-06,3.8181e-05
128,0,4,4.49e-06,4.1339e-05
256,0,4,1.4034e-05,5.0106e-05
512,0,4,5.1732e-05,8.8129e-05
1024,0,4,0.000185174,0.000221152
2048,0,4,0.00077446,0.000825144
4096,0,4,0.003007536,0.003061704
8192,0,4,0.011594203,0.01165268
16384,0,4,0.044692248,0.044772731
32768,0,4,0.176245136,0.176319335
65536,0,4,0.717346756,0.717472618
131072,0,4,2.819761521,2.819956061
