PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8,0,1.8395999999999997e-06,6.394420000000001e-05
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,0,3.0106e-06,6.48696e-05
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,0,5.341600000000001e-06,6.781800000000001e-05
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,0,1.0883200000000001e-05,7.9011e-05
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,0,2.15898e-05,8.34184e-05
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,0,4.5720800000000004e-05,0.00011344179999999999
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,0,0.00010818799999999999,0.000183094
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,0,0.00022155059999999998,0.00030902260000000004
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2048,0,0.000451793,0.0005484708
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4096,0,0.0009663598,0.0010917962
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8192,0,0.0024619578,0.0026582261999999997
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16384,0,0.0044892544,0.0048281392
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32768,0,0.012963659600000002,0.013552964599999998
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,65536,0,0.0250450684,0.026186603200000002
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,131072,0,0.0466026488,0.048805956
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,262144,0,0.0948174142,0.0991785362
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,524288,0,0.1977403412,0.20590781640000003
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8,4,0.0245704142,0.024636861200000002
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,4,0.025426846999999995,0.025488445399999997
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,4,0.027133807599999997,0.0271950258
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,4,0.021119711200000002,0.0211830276
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,4,0.024519143200000003,0.0245788386
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,4,0.027731074600000006,0.0277955846
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,4,0.024149329199999996,0.024226829
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,4,0.024872061600000002,0.0249538176
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2048,4,0.0245468576,0.0246450622
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4096,4,0.0208062884,0.020926334600000002
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8192,4,0.0282955244,0.028506206
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16384,4,0.0346445634,0.034997096
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32768,4,0.044227512000000004,0.044876766400000004
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,65536,4,0.06824683919999999,0.06941842979999999
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,131072,4,0.12179048639999998,0.1242751656
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,262144,4,0.2315278394,0.2367140542
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,524288,4,0.42255640859999993,0.43298447619999997
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8,8,0.0222364536,0.0223070268
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,8,0.020611468400000003,0.0206723794
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,8,0.021191924199999997,0.021251444399999996
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,8,0.0217587692,0.021818985799999996
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,8,0.021553622,0.021623758400000002
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,8,0.0184758888,0.018537499399999997
PI_TRAPEZOIDAL,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,8,0.020146409400000002,0.020215497
