PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,4,0.000161508,0.000213213
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,4,0.000221907,0.000277295
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2048,4,0.000338719,0.000408789
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4096,4,0.00054398,0.000637359
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8192,4,0.001002898,0.001152352
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16384,4,0.002336533,0.002574391
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32768,4,0.005309544,0.005751906
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,65536,4,0.009861611,0.010680193
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,131072,4,0.020040112,0.021654365
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,262144,4,0.035617004,0.038852992
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,524288,4,0.08016484,0.086354899
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4,8,0.000183683,0.000225512
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8,8,0.000174328,0.000219108
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,8,0.00018072,0.000224859
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,8,0.000177326,0.000223187
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,8,0.000206248,0.000251805
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,8,0.000208175,0.000259504
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,8,0.000231602,0.00028524
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,8,0.000295,0.000350462
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,8,0.00038518,0.000446382
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2048,8,0.000469655,0.00054177
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4096,8,0.00075599,0.000853782
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8192,8,0.001300953,0.001452997
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16384,8,0.0025852,0.002835105
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32768,8,0.004465318,0.004921412
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,65536,8,0.009559368,0.010419771
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,131072,8,0.020582262,0.022258435
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,262144,8,0.03805335,0.04126855
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,524288,8,0.080304894,0.086465671
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4,12,0.000311133,0.000354814
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8,12,0.000255978,0.000302638
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,12,0.00024736,0.000292423
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,12,0.000273046,0.000320836
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,12,0.000270797,0.000319274
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,12,0.000289629,0.000339709
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,12,0.000322568,0.000371046
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,12,0.000355098,0.000415007
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,12,0.000446188,0.00051208
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2048,12,0.000622798,0.000697945
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4096,12,0.001042107,0.001143271
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8192,12,0.001660332,0.001820341
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16384,12,0.002839864,0.003105046
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32768,12,0.004592721,0.005092245
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,65536,12,0.010602987,0.011546118
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,131072,12,0.022649441,0.024438984
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,262144,12,0.037974765,0.041422119
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,524288,12,0.090178441,0.09641454
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4,16,0.00033463,0.0003802
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8,16,0.000297452,0.000345666
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,16,0.000294157,0.00033984
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,16,0.000316859,0.000369757
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,16,0.000389386,0.000437491
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,16,0.00050553,0.000554647
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,16,0.000354046,0.00040563
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,16,0.000490215,0.000547121
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,16,0.000500921,0.000564542
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2048,16,0.00064911,0.000727783
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,4096,16,0.001134417,0.001241387
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,8192,16,0.001777662,0.001938507
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16384,16,0.00318618,0.003462967
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32768,16,0.005155474,0.00568401
