16,0,0,2e-07,3.6235e-05
32,0,0,2.51e-07,3.6214e-05
64,0,0,4.02e-07,3.6987e-05
128,0,0,6.46e-07,3.6998e-05
256,0,0,1.17e-06,3.8008e-05
512,0,0,2.23e-06,3.9456e-05
1024,0,0,6.018e-06,4.3736e-05
2048,0,0,1.3155e-05,5.0613e-05
4096,0,0,2.8224e-05,6.5754e-05
8192,0,0,5.8756e-05,9.6361e-05
16384,0,0,0.000126889,0.00016447
32768,0,0,0.000255386,0.000291779
65536,0,0,0.000537801,0.000575207
131072,0,0,0.001258209,0.001295665
262144,0,0,0.002412962,0.002451477
524288,0,0,0.004273496,0.004311917
1048576,0,0,0.007780486,0.007818108
2097152,0,0,0.015565764,0.01560269
4194304,0,0,0.030712581,0.030750509
8388608,0,0,0.061042841,0.061080347
16777216,0,0,0.122100418,0.122139402
33554432,0,0,0.243696065,0.243734862
67108864,0,0,0.487716979,0.487756211
134217728,0,0,0.975475816,0.975515746
268435456,0,0,1.946568951,1.946609008
16,0,1,1.38e-07,3.7124e-05
32,0,1,2.25e-07,3.6758e-05
64,0,1,3.8e-07,5.0667e-05
128,0,1,7.06e-07,3.7338e-05
256,0,1,1.198e-06,3.8627e-05
512,0,1,2.257e-06,4.0226e-05
1024,0,1,5.99e-06,4.3492e-05
2048,0,1,1.3224e-05,5.4764e-05
4096,0,1,2.8523e-05,6.5415e-05
8192,0,1,5.8917e-05,9.713e-05
16384,0,1,0.000123718,0.000160349
32768,0,1,0.000248488,0.000285479
65536,0,1,0.000555615,0.00059579
131072,0,1,0.00115814,0.001194838
262144,0,1,0.002402218,0.002440031
524288,0,1,0.004297412,0.004335721
1048576,0,1,0.007738426,0.007775539
2097152,0,1,0.015196713,0.015234675
4194304,0,1,0.030730694,0.030768264
8388608,0,1,0.061160495,0.061199378
16777216,0,1,0.121903062,0.121941421
33554432,0,1,0.244167404,0.244206295
67108864,0,1,0.488416196,0.488455725
134217728,0,1,0.975348439,0.975401545
268435456,0,1,1.946858445,1.946897354
16,0,2,1.7e-07,3.7141e-05
32,0,2,2.61e-07,3.6423e-05
64,0,2,3.69e-07,3.6726e-05
128,0,2,6.53e-07,3.728e-05
256,0,2,1.178e-06,3.8263e-05
512,0,2,2.515e-06,4.5322e-05
1024,0,2,5.946e-06,4.8604e-05
2048,0,2,1.3274e-05,5.1426e-05
4096,0,2,2.8427e-05,6.6472e-05
8192,0,2,5.8629e-05,9.6673e-05
16384,0,2,0.000136904,0.000177017
32768,0,2,0.000252234,0.000292506
65536,0,2,0.00052809,0.000568239
131072,0,2,0.001157118,0.001193709
262144,0,2,0.002351741,0.002393864
524288,0,2,0.00413404,0.004171064
1048576,0,2,0.007577264,0.007614244
2097152,0,2,0.015137259,0.015174742
4194304,0,2,0.03064149,0.030678635
8388608,0,2,0.061125499,0.061163227
16777216,0,2,0.122196498,0.122235119
33554432,0,2,0.243922943,0.243961273
67108864,0,2,0.487399806,0.487439478
134217728,0,2,0.974719215,0.974759136
268435456,0,2,1.949731038,1.949776881
16,0,3,1.37e-07,3.705e-05
32,0,3,2.57e-07,3.6746e-05
64,0,3,3.76e-07,3.7113e-05
128,0,3,6.25e-07,3.7207e-05
256,0,3,1.16e-06,3.8747e-05
512,0,3,2.402e-06,4.0323e-05
1024,0,3,5.929e-06,4.4029e-05
2048,0,3,1.4695e-05,7.0707e-05
4096,0,3,2.8626e-05,6.6076e-05
8192,0,3,5.8678e-05,9.7314e-05
16384,0,3,0.000123654,0.000160578
32768,0,3,0.000248228,0.000285224
65536,0,3,0.000529812,0.000565858
131072,0,3,0.001236139,0.001272704
262144,0,3,0.002400946,0.002438533
524288,0,3,0.004222394,0.004260164
1048576,0,3,0.007597084,0.007634802
2097152,0,3,0.015361379,0.015399354
4194304,0,3,0.030723153,0.030760797
8388608,0,3,0.06146138,0.061500348
16777216,0,3,0.122042511,0.122087067
33554432,0,3,0.243781699,0.243820432
67108864,0,3,0.487657704,0.487700725
134217728,0,3,0.973760556,0.973800575
268435456,0,3,2.07402515,2.07406576
16,0,4,1.54e-07,4.051e-05
32,0,4,2.65e-07,3.8889e-05
64,0,4,4.28e-07,3.5315e-05
128,0,4,6.91e-07,4.0359e-05
256,0,4,1.501e-06,4.6008e-05
512,0,4,2.274e-06,3.9842e-05
1024,0,4,6.044e-06,4.3753e-05
2048,0,4,1.3314e-05,5.0332e-05
4096,0,4,2.8704e-05,6.6711e-05
8192,0,4,7.2133e-05,0.000117894
16384,0,4,0.000125262,0.00016565
32768,0,4,0.000254243,0.000289574
65536,0,4,0.000639646,0.000674537
131072,0,4,0.001249176,0.001284703
262144,0,4,0.002340123,0.00237741
524288,0,4,0.00422706,0.004264073
1048576,0,4,0.007609259,0.007646168
2097152,0,4,0.015354016,0.015390954
4194304,0,4,0.031054963,0.031092494
8388608,0,4,0.061419925,0.061458412
16777216,0,4,0.122639862,0.122684621
33554432,0,4,0.245040007,0.245083866
67108864,0,4,0.499037325,0.499080536
134217728,0,4,1.044191966,1.044235256
268435456,0,4,2.005685418,2.005728834
